id_arbre,arrondissement,rue,emplacement,espece_latin,dhp_cm,x,y,date_releve,genre,annee_releve,classe_dhp,anomalie
OUT_0000696,Outremont,GLENDALE,parterre,ACER PLATANOIDES COLUMNARE,37,295077.94,5041918.95,2024-07-25,ACER,2024,30 à moins de 60 cm,FALSE
OUT_0000697,Outremont,GLENDALE,parterre,ACER PLATANOIDES COLUMNARE,34,295074.76,5041913.86,2024-07-25,ACER,2024,30 à moins de 60 cm,FALSE
OUT_0000698,Outremont,GLENDALE,parterre,ACER PLATANOIDES COLUMNARE,38,295071.59,5041908.77,2024-07-25,ACER,2024,30 à moins de 60 cm,FALSE
OUT_0000699,Outremont,GLENDALE,parterre,ACER PLATANOIDES COLUMNARE,35,295068.41,5041903.68,2024-07-25,ACER,2024,30 à moins de 60 cm,FALSE
OUT_0000700,Outremont,"MANOIR, DU",sur le côté façade,ACER PLATANOIDES,47,295083.07,5041757.7,2024-09-09,ACER,2024,30 à moins de 60 cm,FALSE
OUT_0000701,Outremont,"MANOIR, DU",sur le côté façade,ACER PLATANOIDES,60,295088.52,5041765.61,2024-09-09,ACER,2024,60 cm et plus,FALSE
OUT_0000702,Outremont,"MANOIR, DU",parterre,ACER PLATANOIDES DEBORAH,31,295094.36,5041774.24,2024-07-25,ACER,2024,30 à moins de 60 cm,FALSE
OUT_0000703,Outremont,"MANOIR, DU",sur le côté droit,ACER SACCHARINUM,70,295097.21,5041747.12,2024-09-09,ACER,2024,60 cm et plus,FALSE
OUT_0000704,Outremont,"MANOIR, DU",parterre,ACER SACCHARINUM,63,295107.33,5041763.6,2024-07-25,ACER,2024,60 cm et plus,FALSE
OUT_0000705,Outremont,"MANOIR, DU",sur le côté droit,ACER PLATANOIDES,40,295121.12,5041786.33,2024-09-09,ACER,2024,30 à moins de 60 cm,FALSE
OUT_0000706,Outremont,"MANOIR, DU",parterre,ACER SACCHARINUM,58,295126.18,5041793.82,2024-07-25,ACER,2024,30 à moins de 60 cm,FALSE
OUT_0000707,Outremont,"MANOIR, DU",parterre,ACER PLATANOIDES SUPERFORM,22,295131.35,5041800.63,2024-07-25,ACER,2024,10 à moins de 30 cm,FALSE
OUT_0000708,Outremont,"MANOIR, DU",parterre,GINKGO BILOBA 'PRINC. SENTRY',5,295140.67,5041818.92,2021-08-10,GINKGO,2021,Moins de 10 cm,FALSE
OUT_0000709,Outremont,"MANOIR, DU",parterre,ACER PLATANOIDES,34,295146.02,5041830.93,2024-07-25,ACER,2024,30 à moins de 60 cm,FALSE
OUT_0000710,Outremont,"MANOIR, DU",sur le côté façade,ACER PLATANOIDES,76,295152.94,5041839.36,2024-11-25,ACER,2024,60 cm et plus,FALSE
OUT_0000711,Outremont,"MANOIR, DU",parterre,GINKGO BILOBA 'PRINC. SENTRY',5,295157.77,5041847.67,2021-08-10,GINKGO,2021,Moins de 10 cm,FALSE
OUT_0000712,Outremont,"MANOIR, DU",parterre,ACER FREEMANII AUTUMN BLAZE,5,295173.03,5041868.92,2021-10-04,ACER,2021,Moins de 10 cm,FALSE
OUT_0000713,Outremont,"MANOIR, DU",parterre,ACER PLATANOIDES,26,295177.94,5041877.09,2024-07-25,ACER,2024,10 à moins de 30 cm,FALSE
OUT_0000714,Outremont,"MANOIR, DU",façade,ACER PLATANOIDES,78,295182.37,5041885.1,2024-09-09,ACER,2024,60 cm et plus,FALSE
OUT_0000715,Outremont,"MANOIR, DU",parterre,GINKGO BILOBA 'AUTUMN GOLD',5,295188.13,5041894.31,2021-10-04,GINKGO,2021,Moins de 10 cm,FALSE
OUT_0000716,Outremont,"MANOIR, DU",parterre,ACER PLATANOIDES DEBORAH,39,295196.51,5041904.86,2025-08-04,ACER,2025,30 à moins de 60 cm,FALSE
OUT_0000717,Outremont,"MANOIR, DU",parterre,ACER PLATANOIDES EMLD QUN,18,295201.09,5041913.02,2021-08-10,ACER,2021,10 à moins de 30 cm,FALSE
OUT_0000718,Outremont,"MANOIR, DU",gauche,ACER SACCHARINUM,57,295206.43,5041921.57,2024-09-09,ACER,2024,30 à moins de 60 cm,FALSE
OUT_0000719,Outremont,"MANOIR, DU",sur le côté façade,ACER SACCHARINUM,54,295227.81,5041953.49,2024-09-09,ACER,2024,30 à moins de 60 cm,FALSE
OUT_0000720,Outremont,"MANOIR, DU",sur le côté façade,ACER SACCHARINUM,50,295235.81,5041959.32,2024-09-09,ACER,2024,30 à moins de 60 cm,FALSE
OUT_0000721,Outremont,"MANOIR, DU",parterre,ACER SACCHARINUM,33,295247.26,5041965.8,2024-07-25,ACER,2024,30 à moins de 60 cm,FALSE
OUT_0000722,Outremont,"MANOIR, DU",parterre,ULMUS AMERICANA,29,295250.44,5041963.6,2024-07-25,ULMUS,2024,10 à moins de 30 cm,FALSE
OUT_0000723,Outremont,"MANOIR, DU",façade,ACER PLATANOIDES,55,295256.39,5041973.12,2024-09-09,ACER,2024,30 à moins de 60 cm,FALSE
OUT_0000724,Outremont,"MANOIR, DU",parterre,GINKGO BILOBA,6,295266.1,5041978.28,2021-08-10,GINKGO,2021,Moins de 10 cm,FALSE
OUT_0000725,Outremont,"MANOIR, DU",sur le côté façade,ACER PLATANOIDES,39,295275.92,5041997.15,2024-09-09,ACER,2024,30 à moins de 60 cm,FALSE
OUT_0000726,Outremont,"MANOIR, DU",parterre,ACER SACCHARINUM,19,295269.97,5041995.1,2021-08-05,ACER,2021,10 à moins de 30 cm,FALSE
OUT_0000727,Outremont,"MANOIR, DU",sur le côté façade,ACER PLATANOIDES DRUMMONDII,26,295264.1,5041993.08,2024-09-09,ACER,2024,10 à moins de 30 cm,FALSE
OUT_0000728,Outremont,"MANOIR, DU",parterre,ACER NEGUNDO,18,295257.93,5041993.8,2021-08-05,ACER,2021,10 à moins de 30 cm,FALSE
OUT_0000729,Outremont,"MANOIR, DU",sur le côté gauche,ACER NEGUNDO,22,295254.56,5041988.97,2024-09-09,ACER,2024,10 à moins de 30 cm,FALSE
OUT_0000730,Outremont,"MANOIR, DU",parterre,ACER PLATANOIDES,17,295251.36,5041987.3,2021-08-05,ACER,2021,10 à moins de 30 cm,FALSE
OUT_0000731,Outremont,"MANOIR, DU",sur le côté gauche,ACER PLATANOIDES SCHWEDLERI,33,295246.5,5041984.84,2024-09-09,ACER,2024,30 à moins de 60 cm,FALSE
OUT_0000732,Outremont,"MANOIR, DU",sur le côté gauche,ACER PLATANOIDES,32,295240.66,5041981.15,2024-09-09,ACER,2024,30 à moins de 60 cm,FALSE
OUT_0000733,Outremont,"MANOIR, DU",façade,ACER SACCHARINUM,68,295236.43,5041978.27,2024-09-09,ACER,2024,60 cm et plus,FALSE
OUT_0000734,Outremont,"MANOIR, DU",parterre,ULMUS 'ACCOLADE',8,295221.37,5041967.4,2022-08-11,ULMUS,2022,Moins de 10 cm,FALSE
OUT_0000735,Outremont,"MANOIR, DU",parterre,ACER FREEMANII AUTUMN BLAZE,5,295214.57,5041960.98,2024-10-09,ACER,2024,Moins de 10 cm,FALSE
OUT_0000736,Outremont,"MANOIR, DU",parterre,GLEDITSIA T. 'STREET KEEPER',5,295196.36,5041937.85,2021-10-04,GLEDITSIA,2021,Moins de 10 cm,FALSE
OUT_0000737,Outremont,"MANOIR, DU",parterre,ACER PLATANOIDES,27,295190.66,5041928.68,2024-07-25,ACER,2024,10 à moins de 30 cm,FALSE
OUT_0000738,Outremont,"MANOIR, DU",façade,ACER SACCHARINUM,75,295183.41,5041916.42,2024-09-09,ACER,2024,60 cm et plus,FALSE
OUT_0000739,Outremont,"MANOIR, DU",parterre,ACER PLATANOIDES DEBORAH,35,295177.66,5041906.42,2024-07-25,ACER,2024,30 à moins de 60 cm,FALSE
OUT_0000740,Outremont,"MANOIR, DU",façade,ACER PLATANOIDES,67,295173.16,5041899.43,2024-11-25,ACER,2024,60 cm et plus,FALSE
OUT_0000741,Outremont,"MANOIR, DU",façade,ACER SACCHARINUM,50,295168.13,5041890.79,2024-09-09,ACER,2024,30 à moins de 60 cm,FALSE
OUT_0000742,Outremont,"MANOIR, DU",parterre,ULMUS AMERICANA 'PRINCETON',5,295135.76,5041840.62,2025-04-17,ULMUS,2025,Moins de 10 cm,FALSE
OUT_0000743,Outremont,"MANOIR, DU",façade,ACER SACCHARINUM,58,295131.38,5041833.61,2024-09-09,ACER,2024,30 à moins de 60 cm,FALSE
OUT_0000744,Outremont,"MANOIR, DU",parterre,FRAXINUS PENNSYLVANICA,41,295127.21,5041826.24,2024-07-25,FRAXINUS,2024,30 à moins de 60 cm,FALSE
OUT_0000745,Outremont,"MANOIR, DU",façade,ACER PLATANOIDES,44,295123.61,5041821.64,2024-09-09,ACER,2024,30 à moins de 60 cm,FALSE
OUT_0000746,Outremont,"MANOIR, DU",parterre,GINKGO BILOBA 'PRINC. SENTRY',10,295116.95,5041810.52,2021-08-10,GINKGO,2021,10 à moins de 30 cm,FALSE
OUT_0000747,Outremont,"MANOIR, DU",parterre,AMELANCHIER CANADENSIS,4,295112.38,5041805.61,2023-09-08,AMELANCHIER,2023,Moins de 10 cm,FALSE
OUT_0000748,Outremont,"MANOIR, DU",parterre,FRAXINUS PENNSYLVANICA,41,295107.35,5041798.16,2024-07-25,FRAXINUS,2024,30 à moins de 60 cm,FALSE
OUT_0000749,Outremont,"VIMY, DE",parterre,ACER PLATANOIDES,42,295643.79,5041341.14,2024-07-25,ACER,2024,30 à moins de 60 cm,FALSE
OUT_0000750,Outremont,"VIMY, DE",parterre,TILIA CORDATA,36,295636.03,5041346.61,2024-07-25,TILIA,2024,30 à moins de 60 cm,FALSE
OUT_0000751,Outremont,"VIMY, DE",parterre,GINKGO BILOBA 'WOODSTOCK',8,295620.09,5041357.16,2021-08-19,GINKGO,2021,Moins de 10 cm,FALSE
OUT_0000752,Outremont,"VIMY, DE",parterre,ACER PLATANOIDES,33,295610.41,5041364.51,2024-07-25,ACER,2024,30 à moins de 60 cm,FALSE
OUT_0000753,Outremont,"VIMY, DE",parterre,ACER PLATANOIDES,83,295602.54,5041369.18,2024-07-25,ACER,2024,60 cm et plus,FALSE
OUT_0000754,Outremont,"VIMY, DE",parterre,ACER PLATANOIDES,63,295701.92,5041256.42,2024-07-25,ACER,2024,60 cm et plus,FALSE
OUT_0000755,Outremont,"VIMY, DE",façade,ACER PLATANOIDES,41,295686.37,5041266.51,2024-09-09,ACER,2024,30 à moins de 60 cm,FALSE
OUT_0000756,Outremont,"VIMY, DE",parterre,SYRINGA R. IVORY SILK,14,295676.43,5041271.79,2021-08-19,SYRINGA,2021,10 à moins de 30 cm,FALSE
OUT_0000757,Outremont,"VIMY, DE",façade,ACER SACCHARINUM,114,295668.13,5041277.73,2024-09-09,ACER,2024,60 cm et plus,FALSE
OUT_0000758,Outremont,"VIMY, DE",parterre,QUERCUS ROBUR FASTIGIATA,5,295664.38,5041257.59,2020-02-25,QUERCUS,2020,Moins de 10 cm,FALSE
OUT_0000759,Outremont,"VIMY, DE",sur le côté droit,ACER SACCHARINUM,67,295655.39,5041262.94,2024-09-09,ACER,2024,60 cm et plus,FALSE
OUT_0000760,Outremont,ROBERT,parterre,PRUNUS VIRGINIANA SHUBERT,17,295667.6,5041196.58,2021-08-18,PRUNUS,2021,10 à moins de 30 cm,FALSE
OUT_0000761,Outremont,ROBERT,parterre,PRUNUS VIRGINIANA SHUBERT,19,295660.88,5041201.56,2021-08-18,PRUNUS,2021,10 à moins de 30 cm,FALSE
OUT_0000763,Outremont,ROBERT,sur le côté gauche,ACER SACCHARINUM,74,295650.35,5041207.57,2024-09-09,ACER,2024,60 cm et plus,FALSE
OUT_0000764,Outremont,ROBERT,façade,ACER PLATANOIDES,56,295634.09,5041217.46,2024-09-09,ACER,2024,30 à moins de 60 cm,FALSE
OUT_0000766,Outremont,ROBERT,parterre,CATALPA SPECIOSA,5,295558.3,5041268.23,2015-02-12,CATALPA,2015,Moins de 10 cm,FALSE
OUT_0000767,Outremont,ROBERT,parterre,FRAXINUS PENNSYLVANICA,43,295544.22,5041274.46,2024-07-25,FRAXINUS,2024,30 à moins de 60 cm,FALSE
OUT_0000768,Outremont,ROBERT,arrière gauche,ACER PLATANOIDES,62,295528.95,5041281.53,2024-09-09,ACER,2024,60 cm et plus,FALSE
OUT_0000770,Outremont,PERONNE,sur le côté façade,ACER PLATANOIDES,86,295599.09,5041337.76,2024-09-09,ACER,2024,60 cm et plus,FALSE
OUT_0000771,Outremont,PERONNE,parterre,ACER PLATANOIDES EMLD QUN,30,295589.01,5041324.13,2024-07-25,ACER,2024,30 à moins de 60 cm,FALSE
OUT_0000772,Outremont,PERONNE,parterre,FRAXINUS PENNSYLVANICA,51,295584.37,5041317.72,2024-07-25,FRAXINUS,2024,30 à moins de 60 cm,FALSE
OUT_0000773,Outremont,PERONNE,droite,ACER PLATANOIDES,61,295578.47,5041307.85,2024-09-09,ACER,2024,60 cm et plus,FALSE
OUT_0000774,Outremont,PERONNE,parterre,GYMNOCLADUS DIOICUS,8,295573.81,5041296.59,2021-08-17,GYMNOCLADUS,2021,Moins de 10 cm,FALSE
OUT_0000775,Outremont,PERONNE,droite,ACER SACCHARINUM,77,295567.81,5041283.61,2024-09-09,ACER,2024,60 cm et plus,FALSE
OUT_0000776,Outremont,PERONNE,parterre,GINKGO BILOBA,8,295567.43,5041274.18,2021-08-17,GINKGO,2021,Moins de 10 cm,FALSE
OUT_0000777,Outremont,ST-GERMAIN,droite,ACER SACCHARINUM,64,295801.47,5041359.14,2024-09-09,ACER,2024,60 cm et plus,FALSE
OUT_0000778,Outremont,ST-GERMAIN,façade,ACER SACCHARINUM,52,295792.85,5041365.26,2024-09-09,ACER,2024,30 à moins de 60 cm,FALSE
OUT_0000779,Outremont,ST-GERMAIN,façade,ACER SACCHARINUM,76,295785.62,5041369.74,2024-09-09,ACER,2024,60 cm et plus,FALSE
OUT_0000780,Outremont,ST-GERMAIN,parterre,ULMUS AMERICANA 'VALLEY FORGE',5,295774.86,5041376.08,2024-10-09,ULMUS,2024,Moins de 10 cm,FALSE
OUT_0000781,Outremont,ST-GERMAIN,façade,ACER SACCHARINUM,84,295765.16,5041381.8,2024-09-09,ACER,2024,60 cm et plus,FALSE
OUT_0000782,Outremont,ST-GERMAIN,façade,ACER PLATANOIDES,42,295757.79,5041389.55,2024-09-09,ACER,2024,30 à moins de 60 cm,FALSE
OUT_0000783,Outremont,ST-GERMAIN,façade,ACER SACCHARINUM,73,295747.44,5041395.9,2024-09-09,ACER,2024,60 cm et plus,FALSE
OUT_0000784,Outremont,ST-GERMAIN,façade,ACER SACCHARINUM,57,295737.66,5041402.1,2024-09-09,ACER,2024,30 à moins de 60 cm,FALSE
OUT_0000785,Outremont,ST-GERMAIN,sur le côté façade,ACER SACCHARINUM,7,295724.89,5041410.18,2024-09-09,ACER,2024,Moins de 10 cm,FALSE
OUT_0000786,Outremont,ST-GERMAIN,sur le côté façade,ACER SACCHARINUM,72,295715.52,5041398.56,2024-09-09,ACER,2024,60 cm et plus,FALSE
OUT_0000787,Outremont,ST-GERMAIN,parterre,BETULA NIGRA 'HERITAGE',5,295722.87,5041393.36,2023-11-07,BETULA,2023,Moins de 10 cm,FALSE
OUT_0000788,Outremont,ST-GERMAIN,parterre,QUERCUS RUBRA,5,295729.15,5041388.64,2025-04-30,QUERCUS,2025,Moins de 10 cm,FALSE
OUT_0000789,Outremont,ST-GERMAIN,façade,ACER SACCHARINUM,62,295738.23,5041383.83,2024-09-09,ACER,2024,60 cm et plus,FALSE
OUT_0000790,Outremont,ST-GERMAIN,façade,ACER SACCHARINUM,61,295743.64,5041379.88,2024-09-09,ACER,2024,60 cm et plus,FALSE
OUT_0000791,Outremont,ST-GERMAIN,façade,ACER SACCHARINUM,54,295747.9,5041376.35,2024-09-09,ACER,2024,30 à moins de 60 cm,FALSE
OUT_0000792,Outremont,ST-GERMAIN,façade,ACER SACCHARINUM,70,295759.35,5041368.96,2024-09-09,ACER,2024,60 cm et plus,FALSE
OUT_0000793,Outremont,ST-GERMAIN,façade,ACER SACCHARINUM,69,295767.55,5041363.59,2025-06-16,ACER,2025,60 cm et plus,FALSE
OUT_0000794,Outremont,ST-GERMAIN,façade,ACER SACCHARINUM,66,295776.85,5041358.67,2024-09-09,ACER,2024,60 cm et plus,FALSE
OUT_0000795,Outremont,ST-GERMAIN,gauche,ACER SACCHARINUM,68,295786.86,5041351.97,2025-10-31,ACER,2025,60 cm et plus,FALSE
OUT_0000796,Outremont,KELVIN,sur le côté façade,ACER PLATANOIDES,84,295751.5,5041463.67,2024-09-09,ACER,2024,60 cm et plus,FALSE
OUT_0000797,Outremont,KELVIN,parterre,GINKGO BILOBA 'WOODSTOCK',6,295745.03,5041453.56,2021-08-12,GINKGO,2021,Moins de 10 cm,FALSE
OUT_0000798,Outremont,KELVIN,parterre,GLEDITSIA T. 'STREET KEEPER',6,295740.64,5041448.85,2021-08-12,GLEDITSIA,2021,Moins de 10 cm,FALSE
OUT_0000799,Outremont,KELVIN,parterre,AMELANCHIER CANADENSIS,6,295736.54,5041442.78,2021-08-12,AMELANCHIER,2021,Moins de 10 cm,FALSE
OUT_0000800,Outremont,KELVIN,parterre,GLEDITSIA T. I. SHADEMASTER,7,295725.33,5041425.12,2021-08-12,GLEDITSIA,2021,Moins de 10 cm,FALSE
OUT_0000801,Outremont,KELVIN,parterre,FRAXINUS PENNSYLVANICA,32,295721.51,5041417.73,2024-07-25,FRAXINUS,2024,30 à moins de 60 cm,FALSE
OUT_0000802,Outremont,KELVIN,parterre,TILIA CORDATA GREENSPIRE,19,295705.62,5041393.06,2023-11-07,TILIA,2023,10 à moins de 30 cm,FALSE
OUT_0000803,Outremont,KELVIN,parterre,ACER PLATANOIDES DEBORAH,21,295690.13,5041368.52,2024-07-25,ACER,2024,10 à moins de 30 cm,FALSE
OUT_0000804,Outremont,KELVIN,façade,ACER PLATANOIDES,61,295685.68,5041361.5,2024-09-09,ACER,2024,60 cm et plus,FALSE
OUT_0000805,Outremont,KELVIN,parterre,PICEA PUNGENS,34,295682.34,5041354.46,2024-07-25,PICEA,2024,30 à moins de 60 cm,FALSE
OUT_0000806,Outremont,KELVIN,parterre,QUERCUS RUBRA,5,295676.61,5041346.83,2021-08-12,QUERCUS,2021,Moins de 10 cm,FALSE
OUT_0000807,Outremont,KELVIN,façade,ACER SACCHARINUM,76,295670.94,5041338.81,2024-09-09,ACER,2024,60 cm et plus,FALSE
OUT_0000808,Outremont,KELVIN,parterre,ACER PLATANOIDES DEBORAH,28,295666.97,5041331.27,2024-07-25,ACER,2024,10 à moins de 30 cm,FALSE
OUT_0000809,Outremont,KELVIN,parterre,ACER PLATANOIDES,73,295660.41,5041322.29,2024-07-25,ACER,2024,60 cm et plus,FALSE
OUT_0000810,Outremont,KELVIN,parterre,ACER PLATANOIDES EMLD QUN,30,295655.4,5041314.53,2025-10-31,ACER,2025,30 à moins de 60 cm,FALSE
OUT_0000811,Outremont,KELVIN,parterre,GINKGO BILOBA 'AUTUMN GOLD',5,295646.35,5041253.62,2021-10-05,GINKGO,2021,Moins de 10 cm,FALSE
OUT_0000812,Outremont,KELVIN,parterre,ACER SACCHARINUM,55,295639,5041246.42,2024-07-25,ACER,2024,30 à moins de 60 cm,FALSE
OUT_0000813,Outremont,KELVIN,parterre,MALUS,24,295633.26,5041243.01,2025-09-25,MALUS,2025,10 à moins de 30 cm,FALSE
OUT_0000815,Outremont,KELVIN,parterre,AESCULUS HIPPOCASTANUM,96,295628.46,5041240.39,2024-07-25,AESCULUS,2024,60 cm et plus,FALSE
OUT_0000816,Outremont,KELVIN,sur le côté façade,ACER PLATANOIDES,50,295617.94,5041229.89,2024-09-09,ACER,2024,30 à moins de 60 cm,FALSE
OUT_0000817,Outremont,KELVIN,parterre,ACER PLAT. CRIMSON KING,12,295657.38,5041345.97,2021-08-12,ACER,2021,10 à moins de 30 cm,FALSE
OUT_0000818,Outremont,KELVIN,façade,ACER PLATANOIDES DEBORAH,39,295661.81,5041353.1,2024-09-09,ACER,2024,30 à moins de 60 cm,FALSE
OUT_0000819,Outremont,KELVIN,droite,ACER SACCHARINUM,72,295666.85,5041360.65,2024-09-09,ACER,2024,60 cm et plus,FALSE
OUT_0000820,Outremont,KELVIN,façade,ACER SACCHARINUM,68,295679.08,5041379.43,2024-09-09,ACER,2024,60 cm et plus,FALSE
OUT_0000821,Outremont,KELVIN,façade,ACER PLATANOIDES,75,295684.29,5041386.87,2024-09-09,ACER,2024,60 cm et plus,FALSE
OUT_0000822,Outremont,KELVIN,gauche,ACER PLATANOIDES,40,295688.2,5041394.19,2024-09-09,ACER,2024,30 à moins de 60 cm,FALSE
OUT_0000823,Outremont,KELVIN,façade,ACER PLATANOIDES,65,295694.05,5041402.99,2024-09-09,ACER,2024,60 cm et plus,FALSE
OUT_0000825,Outremont,KELVIN,gauche,ACER PLATANOIDES,64,295702.09,5041415.61,2024-09-09,ACER,2024,60 cm et plus,FALSE
OUT_0000826,Outremont,KELVIN,façade,ACER PLATANOIDES,55,295709.14,5041426.06,2024-09-09,ACER,2024,30 à moins de 60 cm,FALSE
OUT_0000827,Outremont,KELVIN,parterre,ACER PLATANOIDES DEBORAH,25,295715.5,5041437.28,2024-07-25,ACER,2024,10 à moins de 30 cm,FALSE
OUT_0000828,Outremont,KELVIN,parterre,ACER PLATANOIDES EMLD QUN,23,295721.18,5041446.37,2024-07-25,ACER,2024,10 à moins de 30 cm,FALSE
OUT_0000829,Outremont,KELVIN,sur le côté façade,ACER PLATANOIDES DEBORAH,36,295728.52,5041458.24,2024-09-09,ACER,2024,30 à moins de 60 cm,FALSE
OUT_0000830,Outremont,KELVIN,parterre,ACER SACCHARINUM,58,295732.67,5041463.18,2024-07-25,ACER,2024,30 à moins de 60 cm,FALSE
OUT_0000831,Outremont,KELVIN,parterre,TILIA AMERICANA REDMOND,8,295740.51,5041476.78,2021-08-12,TILIA,2021,Moins de 10 cm,FALSE
OUT_0000832,Outremont,DAVAAR,parterre,ACER PLATANOIDES SCHWEDLERI,35,295363.16,5042140.48,2024-07-25,ACER,2024,30 à moins de 60 cm,FALSE
OUT_0000833,Outremont,DAVAAR,parterre,ACER SACCHARINUM,50,295373.34,5042134.12,2024-07-25,ACER,2024,30 à moins de 60 cm,FALSE
OUT_0000834,Outremont,DAVAAR,parterre,ACER PLATANOIDES,28,295383.74,5042127.62,2024-10-01,ACER,2024,10 à moins de 30 cm,FALSE
OUT_0000835,Outremont,DAVAAR,parterre,ACER NEGUNDO,41,295394.06,5042121.17,2024-07-25,ACER,2024,30 à moins de 60 cm,FALSE
OUT_0000836,Outremont,DAVAAR,parterre,ACER SACCHARINUM,62,295405.54,5042113.85,2024-07-25,ACER,2024,60 cm et plus,FALSE
OUT_0000837,Outremont,DAVAAR,parterre,FRAXINUS PENNSYLVANICA,31,295415.81,5042107.11,2024-10-01,FRAXINUS,2024,30 à moins de 60 cm,FALSE
OUT_0000838,Outremont,DAVAAR,parterre,ULMUS AMERICANA 'PRINCETON',5,295422.1,5042102.38,2021-10-04,ULMUS,2021,Moins de 10 cm,FALSE
OUT_0000839,Outremont,DAVAAR,parterre,ACER SACCHARINUM,42,295432.25,5042096.03,2024-10-01,ACER,2024,30 à moins de 60 cm,FALSE
OUT_0000840,Outremont,DAVAAR,parterre,FRAXINUS PENNSYLVANICA,25,295438.54,5042091.89,2024-07-25,FRAXINUS,2024,10 à moins de 30 cm,FALSE
OUT_0000841,Outremont,DAVAAR,parterre,ACER SACCHARINUM,35,295458.68,5042080.45,2024-07-25,ACER,2024,30 à moins de 60 cm,FALSE
OUT_0000842,Outremont,DAVAAR,parterre,ACER PLATANOIDES,30,295467.54,5042077.22,2024-07-25,ACER,2024,30 à moins de 60 cm,FALSE
OUT_0000843,Outremont,DAVAAR,parterre,ACER PLATANOIDES,31,295475.66,5042087.77,2024-07-25,ACER,2024,30 à moins de 60 cm,FALSE
OUT_0000844,Outremont,DAVAAR,parterre,ACER PLATANOIDES COLUMNARE,42,295466.32,5042093.73,2024-07-25,ACER,2024,30 à moins de 60 cm,FALSE
OUT_0000845,Outremont,DAVAAR,parterre,ACER NEGUNDO,46,295447.69,5042105.88,2024-07-25,ACER,2024,30 à moins de 60 cm,FALSE
OUT_0000846,Outremont,DAVAAR,parterre,ACER SACCHARINUM,47,295440.03,5042110.63,2024-07-25,ACER,2024,30 à moins de 60 cm,FALSE
OUT_0000847,Outremont,DAVAAR,parterre,ACER SACCHARINUM,28,295428.2,5042118.05,2024-07-25,ACER,2024,10 à moins de 30 cm,FALSE
OUT_0000848,Outremont,DAVAAR,parterre,ACER SACCHARINUM,69,295421.09,5042124.58,2024-07-25,ACER,2024,60 cm et plus,FALSE
OUT_0000849,Outremont,DAVAAR,parterre,FRAXINUS PENNSYLVANICA,34,295412.89,5042127.15,2024-07-25,FRAXINUS,2024,30 à moins de 60 cm,FALSE
OUT_0000850,Outremont,DAVAAR,parterre,ACER NEGUNDO,66,295401.45,5042134.18,2024-07-25,ACER,2024,60 cm et plus,FALSE
OUT_0000851,Outremont,DAVAAR,parterre,ULMUS 'ACCOLADE',15,295393.73,5042139.73,2017-01-31,ULMUS,2017,10 à moins de 30 cm,FALSE
OUT_0000852,Outremont,DAVAAR,parterre,ACER SACCHARINUM,44,295382.13,5042148.46,2024-07-25,ACER,2024,30 à moins de 60 cm,FALSE
OUT_0000853,Outremont,DAVAAR,parterre,ACER SACCHARINUM,61,295373.8,5042153.44,2024-07-25,ACER,2024,60 cm et plus,FALSE
OUT_0000854,Outremont,DAVAAR,parterre,CELTIS OCCIDENTALIS,40,295362.97,5042162.05,2024-07-25,CELTIS,2024,30 à moins de 60 cm,FALSE
OUT_0000855,Outremont,DAVAAR,parterre,ACER SACCHARINUM,48,295492.43,5042060.54,2024-07-25,ACER,2024,30 à moins de 60 cm,FALSE
OUT_0000856,Outremont,DAVAAR,parterre,ULMUS AMERICANA 'VALLEY FORGE',5,295503.56,5042053.06,2024-10-22,ULMUS,2024,Moins de 10 cm,FALSE
OUT_0000857,Outremont,DAVAAR,parterre,ACER SACCHARINUM,24,295516.08,5042041.46,2024-07-25,ACER,2024,10 à moins de 30 cm,FALSE
OUT_0000858,Outremont,DAVAAR,parterre,ACER PLATANOIDES,49,295524.18,5042037.96,2024-07-25,ACER,2024,30 à moins de 60 cm,FALSE
OUT_0000859,Outremont,DAVAAR,parterre,ULMUS PUMILA,10,295530.35,5042034.2,2023-05-16,ULMUS,2023,10 à moins de 30 cm,FALSE
OUT_0000860,Outremont,DAVAAR,parterre,ULMUS 'ACCOLADE',10,295537.63,5042029.63,2021-08-12,ULMUS,2021,10 à moins de 30 cm,FALSE
OUT_0000861,Outremont,DAVAAR,parterre,ACER SACCHARINUM,52,295546.38,5042024.51,2024-07-25,ACER,2024,30 à moins de 60 cm,FALSE
OUT_0000862,Outremont,DAVAAR,parterre,ULMUS X 'PROSPECTOR',17,295555.41,5042018.61,2023-10-20,ULMUS,2023,10 à moins de 30 cm,FALSE
OUT_0000863,Outremont,DAVAAR,parterre,AESCULUS H. BAUMANII,5,295563.85,5042013.17,2025-09-22,AESCULUS,2025,Moins de 10 cm,FALSE
OUT_0000864,Outremont,DAVAAR,parterre,ULMUS AMERICANA,63,295566.58,5042011.56,2024-09-12,ULMUS,2024,60 cm et plus,FALSE
OUT_0000865,Outremont,DAVAAR,parterre,ACER PLATANOIDES,32,295570.8,5042009.5,2024-07-25,ACER,2024,30 à moins de 60 cm,FALSE
OUT_0000866,Outremont,DAVAAR,parterre,ACER SACCHARINUM,39,295577.17,5042005.73,2024-07-25,ACER,2024,30 à moins de 60 cm,FALSE
OUT_0000867,Outremont,DAVAAR,parterre,ACER SACCHARINUM,33,295584.62,5042000.51,2024-07-25,ACER,2024,30 à moins de 60 cm,FALSE
